frame,aX,aY,aZ,gX,gY,gZ,label
4488,0.12724,-0.28484,1.01722,81.67021,-488.16779,77.17155,Eating
4488,0.3621,-0.30169,0.99402,237.92021,-425.1795,30.17447,Eating
4488,0.34965,-0.10833,0.3263,288.51834,-319.71075,29.93033,Eating
4489,0.38481,0.18245,-0.05749,254.52176,-315.01105,65.69694,Eating
4489,0.48539,0.47078,-0.78039,215.88652,-313.48517,78.33121,Eating
4489,0.62114,0.6136,-2.18933,5.68144,-261.60529,61.36344,Eating
4489,0.13408,0.78987,-2.50524,-525.50751,-183.54131,61.66862,Eating
4490,0.22026,0.58723,-1.91125,-550.47089,-204.11015,163.65837,Eating
4490,0.34355,0.18831,-2.02307,-382.74631,-168.52666,165.00114,Eating
4490,0.23368,0.08284,-2.65515,-313.47141,-94.73516,83.82438,Eating
4491,0.09868,0.17927,-2.99231,-392.26779,-11.36114,-7.48422,Eating
4491,0.07109,-0.02581,-2.91125,-444.39182,-10.32354,-95.61898,Eating
4491,-0.2358,-0.32781,-3.02917,-465.50998,-33.5169,-171.97395,Eating
4492,0.81157,-0.68914,-1.05676,-148.43233,-160.89726,-150.79475,Eating
4492,1.42949,-1.12297,-0.88293,-88.3127,-89.242,-2.11312,Eating
4492,1.66435,-1.03167,-0.18151,144.35332,112.84541,-48.2557,Eating
4493,0.66557,-0.61589,0.04505,342.35135,340.6286,-81.58089,Eating
4493,-0.00777,-0.35198,-0.4198,431.52371,465.26239,-27.13754,Eating
4493,-0.08882,-0.21697,-0.53015,437.38309,473.31903,-7.9725,Eating
4494,-0.18477,0.20173,-1.61853,393.37674,478.56805,57.15202,Eating
4494,-0.36422,0.31208,-2.04162,339.36063,481.00946,78.63639,Eating
4494,-0.57686,0.61995,-2.62829,190.80107,389.27362,146.26335,Eating
4495,-0.58614,0.6241,-2.43029,125.67656,317.67938,180.93132,Eating
4495,-0.32296,0.58479,-1.67932,132.75664,181.69307,203.57536,Eating
4495,-0.20259,0.60725,-1.44543,199.65117,140.92159,174.58366,Eating
4495,-0.20211,0.6529,-1.12976,360.78397,125.17451,101.58561,Eating
4495,-0.14058,0.62751,-1.02868,407.96414,140.79951,80.52848,Eating
4496,-0.32442,0.79866,-1.27209,412.11453,166.49532,52.20817,Eating
4496,-0.13472,1.14387,-1.47302,317.14383,99.35664,54.83268,Eating
4496,-0.01485,1.17903,-1.40368,246.28203,68.65595,43.236,Eating
4496,-0.02071,0.98298,-1.0177,120.30547,67.43525,-26.40512,Eating
4496,-0.1921,0.8531,-1.03479,84.90508,68.90009,-58.3265,Eating
4497,-0.30269,0.74983,-1.43713,35.22245,55.65546,-43.37289,Eating
4497,-0.43087,0.70564,-1.578,10.137,60.2331,-10.16976,Eating
4497,-0.44966,0.68904,-1.63195,-32.4045,35.08661,98.22868,Eating
4497,-0.32222,0.67878,-1.48254,-44.48946,18.36298,140.22087,Eating
4497,-0.1213,0.54646,-1.23547,-56.26925,-27.59649,122.45963,Eating
4498,0.09745,0.46565,-0.80749,-74.09151,-57.992,80.58952,Eating
4498,-0.06173,-0.0092,-0.89856,-129.32832,-100.28936,-16.21224,Eating
4498,-0.09493,-0.11614,-0.8319,-187.43379,-108.71221,-39.4056,Eating
4498,-0.12056,-0.26628,-0.94567,-254.87766,-99.43487,-51.97884,Eating
4498,-0.17012,-0.24114,-0.94909,-385.06564,-45.96807,-68.27523,Eating
4499,-0.19649,-0.42839,-1.39636,-433.7717,-60.0672,-76.45394,Eating
4499,-0.22847,-0.51848,-1.90734,-574.70184,-73.18975,-82.67953,Eating
4499,-0.27608,-0.59246,-1.98718,-633.72284,-98.64141,-95.86312,Eating
4499,-0.09029,-0.73308,-1.72009,-662.10419,-203.19463,-124.48861,Eating
4499,-0.00948,-0.77263,-1.55163,-555.90302,-230.72148,-160.80452,Eating
4500,0.0186,-0.68279,-0.807,-442.8049,-225.59453,-155.12825,Eating
4500,0.03813,-0.51873,-0.65905,-124.56758,-227.9749,-98.79281,Eating
4500,0.17729,-0.25481,-1.09289,104.31425,-212.96025,-9.49838,Eating
4500,0.40385,0.02571,-1.11438,175.17607,-201.30254,40.00114,Eating
4500,0.59111,0.22493,-1.41857,111.21123,-166.57353,27.85514,Eating
4501,0.71733,0.1656,-1.19641,34.97831,-138.19218,-10.16976,Eating
4501,0.80668,0.09675,-1.01843,51.2747,-67.94073,-100.19662,Eating
4501,0.84697,0.16755,-1.23815,85.57646,-17.52569,-158.54622,Eating
4501,0.67265,0.08332,-1.44494,79.90019,22.14716,-183.99788,Eating
4501,0.70268,0.14167,-1.46374,70.13457,40.33564,-180.09163,Eating
4502,0.66215,0.00862,-1.68078,31.1331,75.06464,-158.18001,Eating
4502,0.62431,-0.01848,-1.58679,10.25907,93.43623,-139.13704,Eating
4502,0.5684,-0.11492,-1.39099,-8.967,146.96407,-83.8392,Eating
4502,0.45951,-0.20476,-1.31774,-9.57735,176.44405,-59.42513,Eating
4502,0.34428,-0.34978,-1.10412,5.4373,216.66621,-29.51791,Eating
4503,0.18583,-0.43889,-1.05627,22.40507,240.71407,-30.49447,Eating
4503,0.01103,-0.49797,-0.99231,57.012,253.16522,-27.25961,Eating
4503,-0.05562,-0.47649,-0.99499,72.08769,255.42352,-23.90267,Eating
4503,-0.10738,-0.36907,-0.96423,85.6375,257.19354,-22.49887,Eating
4503,-0.1462,-0.29924,-0.92028,90.45927,254.38593,-24.39095,Eating
4504,-0.21114,-0.19109,-0.82775,111.94365,236.99092,-29.57894,Eating
4504,-0.21944,-0.10613,-0.66076,149.05302,208.18233,-27.86996,Eating
4504,-0.2148,-0.0114,-0.61193,182.37822,177.17647,-20.60678,Eating
4504,-0.20552,0.03035,-0.58239,191.10625,164.05391,-12.12289,Eating
4504,-0.2126,0.10359,-0.83459,200.50566,151.17549,4.84489,Eating
4505,-0.09688,0.22956,-1.12146,192.02177,131.217,15.52604,Eating
4505,-0.02828,0.36482,-1.28991,187.2,102.40839,5.51627,Eating
4505,0.02494,0.35432,-1.1217,173.40605,61.88105,-3.4559,Eating
4505,0.18705,0.36262,-0.94909,167.18047,15.67743,-7.91146,Eating
4505,0.36186,0.37825,-0.97375,144.71953,-16.54913,-19.63021,Eating
4506,0.61918,0.28694,-0.91369,82.95195,-34.43243,-37.63558,Eating
4506,0.86088,0.2071,-0.86413,19.96366,-26.43682,-55.76302,Eating
4506,1.02201,0.14753,-0.83361,-18.91573,13.48017,-49.4764,Eating
4506,0.87065,0.0533,-0.76037,-14.5212,91.3,-24.39095,Eating
4507,0.68779,0.01204,-0.8092,30.76689,141.53194,4.41764,Eating
4507,0.48417,0.06501,-0.69812,68.73076,170.58467,23.0944,Eating
4507,0.29203,0.06038,-0.71496,83.25713,179.80098,38.53629,Eating
4507,0.21147,0.05842,-0.79211,70.86699,180.89961,53.61198,Eating
4508,0.13481,-0.00432,-0.86218,36.8704,174.7961,44.76188,Eating
4508,0.13163,-0.06292,-0.78747,-11.40841,156.11934,19.24918,Eating
4508,0.08989,-0.19866,-0.77453,-44.5505,133.17012,-5.16488,Eating
4508,0.16655,-0.27971,-0.6781,-42.59737,114.18818,-11.51254,Eating
4509,0.32353,-0.32244,-0.64221,-19.64815,102.65253,-15.17465,Eating
4509,0.45121,-0.34026,-0.6278,7.26835,94.90107,-18.65365,Eating
4509,0.59697,-0.27532,-0.69177,27.59306,90.07929,-17.86019,Eating
4509,0.67338,-0.24089,-0.77575,39.43388,100.88251,-13.09945,Eating
4510,0.6895,-0.3217,-0.71154,51.09159,110.404,-8.76595,Eating
4510,0.67143,-0.28655,-0.48474,117.37578,121.39033,-29.57894,Eating
4510,0.59965,-0.0595,-0.51281,111.15019,117.42304,-30.31137,Eating
4510,0.54643,-0.05144,-0.48962,72.2708,104.42255,-32.08138,Eating
4511,0.5291,-0.14397,-0.47522,39.37284,84.15888,-33.6683,Eating
4511,0.58598,-0.25188,-0.50793,23.80888,60.04999,-34.46175,Eating
4511,0.63212,-0.28215,-0.55871,30.52275,48.57538,-36.17074,Eating
4511,0.62162,-0.2929,-0.55749,43.4622,43.14325,-40.99252,Eating
4512,0.5916,-0.26921,-0.43054,60.61308,33.80487,-42.88461,Eating
4512,0.59672,-0.26775,-0.39025,66.59453,19.94989,-53.32162,Eating
4512,0.63896,-0.26604,-0.37439,76.42119,12.99189,-56.31234,Eating
4512,0.66386,-0.25383,-0.37634,84.29472,10.91669,-54.90853,Eating
4513,0.69169,-0.18865,-0.37829,98.76006,7.8039,-50.81918,Eating
4513,0.69828,-0.10393,-0.42517,105.90117,6.03388,-53.32162,Eating
4513,0.71537,-0.03337,-0.46618,102.84941,3.77558,-56.2513,Eating
4513,0.75029,0.00886,-0.45983,96.44072,1.57831,-54.8475,Eating
4514,0.87211,0.04915,-0.44641,90.1541,4.63007,-47.2181,Eating
4514,0.93486,0.07478,-0.44274,82.15849,10.85566,-40.26009,Eating
4514,1.01518,0.08381,-0.41418,71.96562,20.68232,-33.36312,Eating
4514,1.02324,0.06819,-0.35363,59.51444,37.10077,-27.50375,Eating
4515,0.88017,0.03498,-0.35046,30.82792,46.8664,-15.47982,Eating
4515,0.81791,-0.0158,-0.36291,13.18876,42.28876,-6.01937,Eating
4515,0.80424,-0.07415,-0.37951,2.81278,32.76728,-1.56381,Eating
4515,0.84257,-0.09148,-0.39733,3.30107,23.4289,-0.28207,Eating
4516,0.93657,-0.03362,-0.46154,17.21708,12.86982,-1.56381,Eating
4516,1.09135,-0.03484,-0.37194,20.0247,16.71503,-5.10385,Eating
4516,1.08622,-0.10588,-0.27697,15.56913,31.30243,-0.09896,Eating
4516,0.98417,-0.13591,-0.29895,10.25907,41.3122,9.54459,Eating
4517,0.86064,-0.07048,-0.34484,8.97733,38.26044,8.56803,Eating
4517,0.84697,-0.05095,-0.31018,0.67655,31.97382,5.94352,Eating
4517,0.83989,-0.12835,-0.31262,-22.94405,22.20819,3.86832,Eating
4517,0.9019,-0.13005,-0.3092,-23.67647,14.27362,-3.76107,Eating
4518,0.93266,-0.13689,-0.31872,-22.82198,12.80878,-6.08041,Eating
4518,0.94999,-0.10613,-0.35778,-23.85958,15.43329,-9.92562,Eating
4518,0.90043,-0.13494,-0.35803,-23.79854,18.66816,-10.59701,Eating
4518,0.84965,-0.17058,-0.34777,-20.86886,20.01093,-9.68148,Eating
4519,0.81669,-0.22966,-0.32849,-21.41817,22.63544,-8.21664,Eating
4519,0.76957,-0.29241,-0.30432,-33.62521,28.37275,2.83073,Eating
4519,0.75346,-0.29851,-0.2882,-40.217,27.45722,8.01871,Eating
4519,0.78471,-0.27556,-0.24108,-24.34786,14.39569,7.71354,Eating
4520,0.81059,-0.26018,-0.19152,-6.03731,9.08564,5.45524,Eating
4520,0.79301,-0.19011,-0.16174,28.08134,14.82294,6.12662,Eating
4520,0.64042,-0.04827,-0.24646,28.14237,19.58368,14.91569,Eating
4520,0.57963,0.00886,-0.2821,22.40507,17.99677,16.07535,Eating
4521,0.5933,0.0655,-0.23913,15.99638,5.30146,17.41813,Eating
4521,0.62358,0.07698,-0.20788,7.20732,-2.87725,20.28678,Eating
4521,0.70195,0.14387,-0.22448,-32.4045,-24.97198,35.78971,Eating
4521,0.77739,0.14387,-0.24108,-47.48019,-40.16973,40.79459,Eating
4522,0.91777,0.10847,-0.2572,-63.71553,-58.54132,50.86539,Eating
4522,0.94023,0.05452,-0.22131,-72.50459,-59.63995,57.33512,Eating
4522,0.91533,-0.0114,-0.1632,-80.62227,-58.60235,66.61246,Eating
4522,0.87138,-0.03997,-0.11779,-87.2751,-55.48956,75.82877,Eating
4523,0.71586,-0.0866,-0.00769,-93.62276,-57.44268,85.04508,Eating
4523,0.5955,-0.08733,0.05603,-95.51485,-64.52276,85.47233,Eating
4523,0.45195,-0.06829,0.15198,-99.4211,-92.17168,79.91813,Eating
4523,0.38652,-0.0551,0.16272,-98.26143,-110.84844,78.08707,Eating
4524,0.30082,0.01985,0.19812,-98.99385,-158.15068,72.83805,Eating
4524,0.26542,0.07331,0.13538,-96.49141,-184.88408,71.007,Eating
4524,0.19243,0.12996,-0.07067,-109.06465,-248.48271,65.94108,Eating
4524,0.22075,0.1822,-0.20837,-120.23409,-283.27277,60.02067,Eating
4525,0.42363,0.1512,-0.06994,-152.33858,-339.42511,44.94498,Eating
4525,0.50639,0.04353,0.16224,-167.6584,-360.36017,33.53141,Eating
4525,0.6016,-0.03801,0.25574,-181.14717,-377.81622,27.97721,Eating
4525,0.64824,-0.1408,0.07044,-197.74873,-391.61017,33.3483,Eating
4525,0.58915,-0.16033,-0.07116,-198.96944,-388.86359,41.22184,Eating
4526,0.54301,-0.18206,-0.18029,-196.6501,-388.55841,52.94059,Eating
4526,0.47734,-0.17571,-0.30969,-191.64522,-385.56769,67.95524,Eating
4526,0.35649,-0.13713,-0.53601,-175.53194,-376.96173,94.93278,Eating
4526,0.33793,-0.14275,-0.67321,-169.24532,-372.81134,102.13493,Eating
4526,0.26835,-0.16912,-0.81066,-167.84151,-367.92853,105.98014,Eating
4527,0.27568,-0.18792,-0.93859,-170.9543,-362.13019,107.75016,Eating
4527,0.30009,-0.21135,-1.10925,-182.30684,-348.64142,106.16325,Eating
4527,0.34379,-0.20867,-1.19641,-188.77657,-340.82892,103.05045,Eating
4527,0.3643,-0.1906,-1.26696,-193.59834,-329.47638,95.60416,Eating
4527,0.33964,-0.20842,-1.3009,-192.98799,-313.60724,80.2233,Eating
4528,0.38237,-0.21502,-1.32409,-189.02071,-313.85138,74.486,Eating
4528,0.39506,-0.19817,-1.21667,-169.55049,-322.27423,65.08659,Eating
4528,0.48442,-0.10344,-1.07751,-131.64766,-325.32599,54.71061,Eating
4528,0.45048,-0.09954,-1.12414,-104.18184,-315.19415,40.00114,Eating
4528,0.46782,-0.11248,-1.07141,-94.41621,-274.42267,61.97379,Eating
4529,0.41118,-0.15642,-1.15759,-88.80098,-242.25713,54.71061,Eating
4529,0.41118,-0.33464,-0.93127,-54.19405,-240.18193,16.44156,Eating
4529,0.51371,-0.24529,-0.91857,-16.96261,-192.87968,-2.29623,Eating
4529,0.43974,-0.0634,-0.92419,-42.10909,-114.51055,-9.13217,Eating
4529,0.37333,-0.03801,-0.90075,-57.00167,-70.99249,-19.0809,Eating
4530,0.28227,0.03865,-0.79577,-52.60714,-12.39874,-55.0306,Eating
4530,0.2039,0.04377,-0.703,-43.81808,12.68671,-82.00814,Eating
4530,0.11723,0.09773,-0.67517,-33.38107,35.69696,-109.22982,Eating
4530,-0.00289,0.2071,-1.15808,-48.15157,64.13935,-110.99984,Eating
4531,-0.14229,0.26814,-1.26306,-82.9416,76.8957,-87.5013,Eating
4531,-0.20748,0.36409,-1.45568,-95.39278,46.13398,-42.45736,Eating
4531,-0.27535,0.43684,-1.6632,-78.79121,1.51728,19.49332,Eating
4531,-0.21993,0.37703,-1.66223,-59.19894,-32.60138,38.7194,Eating
4532,-0.21602,0.22932,-1.65881,-42.10909,-51.2171,16.38053,Eating
4532,-0.20919,0.1761,-1.53552,-34.90694,-78.49981,-26.95443,Eating
4532,-0.01143,0.13606,-1.36975,-96.73555,-126.96172,-78.285,Eating
4532,0.10038,0.18757,-1.26355,-142.38985,-131.17314,-107.94808,Eating
4533,0.22075,0.30037,-1.27331,-143.67159,-118.47784,-116.85921,Eating
4533,0.32743,0.31404,-1.45007,-112.05537,-98.33624,-135.41389,Eating
4533,0.23588,-0.04338,-1.29382,-69.20869,-66.90313,-182.41096,Eating
4533,0.27128,-0.09856,-1.04016,-13.66671,-63.85137,-212.6844,Eating
4534,0.27372,-0.14666,-0.72277,37.17558,-58.23614,-258.70493,Eating
4534,0.21342,-0.17693,-0.49035,66.16728,-49.87432,-292.03012,Eating
4534,0.15165,-0.27581,-0.36999,66.10625,-44.19806,-295.8143,Eating
4534,0.15312,-0.36711,-0.52063,3.85038,-18.68536,-255.89731,Eating
4535,0.10698,-0.45183,-0.96008,-100.45869,38.50458,-204.32259,Eating
4535,-0.00948,-0.46721,-1.56701,-205.5002,106.61982,-139.01497,Eating
4535,-0.09444,-0.44719,-1.9801,-285.15109,145.56026,-81.45882,Eating
4535,-0.02144,-0.30706,-1.77258,-238.82539,160.94112,-55.82406,Eating
4536,0.00102,-0.19988,-1.53869,-82.02608,170.82881,-90.18685,Eating
4536,0.04326,-0.03704,-1.31115,117.86406,179.67891,-146.52229,Eating
4536,0.04887,0.14045,-1.18957,275.27371,184.92793,-245.46028,Eating
4536,-0.1816,0.17073,-1.47839,275.15164,226.00459,-229.40804,Eating
4537,-0.20845,0.26228,-1.4945,244.45097,234.97676,-200.47737,Eating
4537,-0.07979,0.41169,-1.61364,153.81377,243.33858,-145.91194,Eating
4537,0.13285,0.47883,-2.00231,98.63799,239.12715,-138.58772,Eating
4537,0.60576,0.2469,-1.65173,-165.03389,263.66327,-213.90511,Eating
4538,0.28935,0.07966,-1.37609,-194.51387,287.34491,-248.08479,Eating
4538,-0.42183,-0.07878,-0.77966,-126.39864,309.56171,-186.37825,Eating
4538,-0.46065,-0.03777,-0.65051,-34.84591,303.88544,-119.42269,Eating
4538,-0.25167,0.00691,-0.79406,185.61308,279.04413,-66.74935,Eating
4539,-0.20113,0.13948,-1.00915,267.40018,276.41962,-87.74545,Eating
4539,-0.23726,0.51985,-1.30651,311.65067,270.37714,-146.94954,Eating
4539,-0.31978,0.72151,-1.09899,299.19949,257.80389,-170.81429,Eating
4539,-0.37715,0.8907,-1.48742,191.65556,213.0041,-189.2469,Eating
4540,-0.38228,0.92561,-1.34362,129.09453,175.46748,-184.66927,Eating
4540,-0.37593,0.90852,-1.10534,73.18633,135.06221,-184.36409,Eating
4540,-0.43135,0.8343,-0.74987,20.32987,65.17695,-180.57991,Eating
4540,-0.43038,0.81648,-0.67028,18.31571,33.19452,-171.60774,Eating
4541,-0.44014,0.77546,-0.60168,4.88798,-28.45098,-149.45198,Eating
4541,-0.43404,0.69172,-0.59314,-22.27267,-63.5462,-134.25423,Eating
4541,-0.37496,0.34871,-0.42785,-96.97969,-142.52568,-83.77816,Eating
4541,-0.30416,0.18049,-0.27941,-123.40791,-178.8416,-52.16195,Eating
4542,-0.13106,-0.09514,0.00892,-136.16426,-231.4539,3.01383,Eating
4542,-0.03267,-0.15496,0.09778,-132.74629,-247.9334,21.69059,Eating
4542,0.19584,-0.13054,0.08728,-134.33321,-239.99883,33.04313,Eating
4542,0.29741,-0.11931,0.1637,-199.88496,-205.33086,7.53043,Eating
4543,0.31767,-0.15691,0.27967,-235.10225,-194.03935,-12.73324,Eating
4543,0.32841,-0.21892,0.26355,-253.47385,-189.70586,-49.4764,Eating
4543,0.33598,-0.10198,0.85999,-253.16867,-185.18925,-60.70687,Eating
4543,0.32743,-0.16423,0.19129,-209.89473,-174.56914,-67.84798,Eating
4544,0.35112,-0.06536,-0.03112,-186.27412,-157.60136,-64.67416,Eating
4544,0.47978,0.27717,-0.52429,-180.17061,-86.19024,-51.85677,Eating
4544,0.4141,0.3094,-1.32336,-196.16182,-35.22589,-63.27034,Eating
4544,0.04887,0.05549,-2.14733,-337.27512,-23.93438,-103.91976,Eating
4545,-0.0793,-0.05144,-2.33752,-419.30637,-65.92657,-97.63314,Eating
4545,0.06303,-0.07244,-2.15637,-472.95627,-193.67314,-49.17123,Eating
4545,0.17167,-0.15056,-1.97839,-427.11887,-234.81084,-39.28353,Eating
4545,0.33183,-0.01213,-0.96106,-250.36105,-228.28008,-72.7308,Eating
4546,0.36821,-0.02996,-1.56311,-106.56221,-198.49492,-103.43148,Eating
4546,0.35576,0.03718,-1.51281,-6.15938,-160.89726,-135.84114,Eating
4546,0.29911,0.16438,-1.2677,86.24785,-84.78643,-182.10579,Eating
4546,0.27421,0.21248,-1.06433,103.03252,-54.81817,-189.73518,Eating
4547,0.22612,0.22639,-1.1986,67.02177,-12.3377,-176.00227,Eating
4547,0.23368,0.20198,-1.14294,29.42411,14.09052,-164.5887,Eating
4547,0.01616,0.07551,-1.05578,-38.69112,63.77314,-147.49886,Eating
4547,0.05961,0.10334,-0.9364,-62.25069,63.529,-130.47005,Eating
4548,-0.0859,-0.30535,-1.14196,-78.85225,104.60566,-82.43539,Eating
4548,-0.21358,-0.57634,-1.15832,69.58525,190.84834,-75.41634,Eating
4548,-0.18892,-0.30437,-1.52966,56.95097,238.45576,-65.83382,Eating
4548,-0.23653,-0.09148,-1.5592,76.7874,257.25458,-134.62044,Eating
4549,-0.43746,0.07234,-1.18591,211.61406,223.31905,-173.74397,Eating
4549,-0.45723,0.32014,-0.70031,344.97586,154.53242,-118.44613,Eating
4549,-0.26583,0.41951,-0.68469,547.2464,43.81464,-26.46615,Eating
4549,-0.19063,0.40461,-0.58264,595.09796,19.21747,5.3942,Eating
4550,-0.11885,0.42878,-0.44763,610.29572,34.96454,11.00944,Eating
4550,-0.11666,0.45637,-0.61608,511.6629,73.11152,-27.25961,Eating
4550,-0.24776,0.43123,-0.63586,382.87869,82.08369,-59.24203,Eating
4550,-0.31417,0.43904,-0.64099,230.35185,48.57538,-95.37484,Eating
4551,-0.33467,0.44001,-0.68664,59.75858,-32.60138,-105.38461,Eating
4551,-0.23799,0.4217,-0.65148,-2.55831,-63.97344,-99.70834,Eating
4551,-0.16231,0.44685,-0.67639,-35.02901,-75.8753,-94.15414,Eating
4551,-0.08882,0.50496,-0.93225,-88.3127,-66.23174,-82.61849,Eating
4552,-0.08492,0.44099,-1.1134,-137.56807,-60.00616,-84.87679,Eating
4552,-0.17257,0.39485,-1.39343,-182.91719,-53.96368,-93.66586,Eating
4552,-0.12838,0.42903,-1.60485,-236.44502,-85.9461,-82.00814,Eating
4552,-0.05806,0.43,-1.48815,-259.08908,-108.52911,-76.14877,Eating
4553,0.05497,0.35627,-1.18957,-193.29317,-113.59502,-86.82992,Eating
4553,0.06767,0.26887,-1.05065,-94.66035,-90.58477,-97.45004,Eating
4553,0.0601,0.21687,-1.07653,-58.16134,-73.43389,-99.58627,Eating
4553,0.08159,0.06843,-1.08313,-126.45967,-63.7293,-117.10336,Eating
4554,0.09062,-0.07903,-0.92126,-183.58858,-38.15557,-137.18391,Eating
4554,0.05107,-0.21453,-0.84265,-202.99776,-8.91973,-152.32063,Eating
4554,-0.02144,-0.31243,-0.7611,-198.17598,12.13739,-161.53694,Eating
4554,-0.12667,-0.36467,-0.62268,-188.8376,13.3581,-148.35335,Eating
4555,-0.14254,-0.43889,-0.69372,-204.21846,7.25458,-124.42757,Eating
4555,-0.18135,-0.55242,-0.55896,-224.36006,26.54169,-116.43197,Eating
4555,-0.20699,-0.4616,-0.43444,-197.8708,9.87909,-134.19319,Eating
4555,-0.00948,0.24153,-0.27331,-80.5002,-3.79278,-156.71516,Eating
4555,-0.13253,0.38923,-0.93103,51.51884,74.51533,-169.89876,Eating
4556,-0.31002,0.24275,-1.56091,28.14237,46.68329,-148.29231,Eating
4556,-0.51583,-0.20647,-1.64636,-0.36104,0.66279,-103.30941,Eating
4556,-0.54927,-0.43132,-1.57458,-4.6335,-30.64825,-72.12045,Eating
4556,-0.39571,-0.59099,-1.53674,13.00566,-83.44366,-27.86996,Eating
4556,-0.27779,-0.59124,-1.54406,32.84208,-76.9129,-31.16586,Eating
4557,-0.04903,-0.54949,-1.52575,60.36893,-33.76104,-116.43197,Eating
4557,-0.08223,-0.57366,-1.65295,21.85575,3.22626,-275.12338,Eating
4557,-0.21187,-0.66936,-1.61096,-32.70968,-2.93829,-351.35629,Eating
4557,-0.27462,-0.74846,-1.37243,-96.43037,-21.12677,-408.91245,Eating
4557,-0.23116,-0.78411,-0.72985,-175.40987,-47.00567,-457.00815,Eating
4558,-0.49776,-1.01238,-1.01843,-184.62617,-56.46612,-454.44467,Eating
4558,-0.38619,-0.99114,-0.67102,-178.52266,-89.4251,-402.01547,Eating
4558,-0.43526,-1.0407,-0.78356,-165.15596,-96.62725,-361.18295,Eating
4558,-0.34761,-1.0197,-0.75598,-139.09395,-117.50127,-244.42268,Eating
4558,-0.25167,-1.00798,-0.77111,-120.6003,-114.9378,-175.63606,Eating
4559,-0.02901,-0.82659,-0.83801,-70.12422,-68.91729,-53.993,Eating
4559,0.17192,-0.43596,-1.02453,4.33866,-5.25763,15.22086,Eating
4559,0.26298,-0.20427,-1.31457,37.908,20.19403,19.92057,Eating
4559,0.33427,0.04597,-1.36706,50.35917,43.32636,7.6525,Eating
4559,0.34452,0.27913,-1.34924,62.44413,85.44062,-48.74398,Eating
4560,0.29252,0.30085,-1.29211,67.51006,105.39912,-77.49154,Eating
4560,0.23588,0.27839,-1.19226,69.58525,121.5124,-95.68002,Eating
4560,0.11308,0.17781,-1.02819,78.61845,152.45723,-103.18734,Eating
4560,0.05278,0.10872,-1.00451,82.28056,164.96944,-98.85384,Eating
4560,-0.05806,-0.05877,-1.02453,76.29912,193.04561,-89.63754,Eating
4561,-0.07906,-0.10588,-1.03088,65.37383,211.84444,-88.41683,Eating
4561,-0.23531,-0.15496,-0.99499,40.22733,262.3205,-102.33285,Eating
4561,-0.31758,-0.15593,-0.91296,39.1287,273.18475,-109.535,Eating
4561,-0.31612,-0.15349,-0.8717,51.70194,264.51776,-118.7513,Eating
4561,-0.42183,-0.14983,-0.76037,106.26738,250.84589,-138.22151,Eating
4562,-0.48922,-0.12615,-0.69519,133.48906,242.11787,-134.5594,Eating
4562,-0.50167,-0.11174,-0.67443,154.72929,229.30049,-123.87826,Eating
4562,-0.5002,-0.08318,-0.68078,165.10527,214.0417,-107.76498,Eating
4562,-0.50362,-0.06609,-0.68127,164.67802,198.47774,-92.32308,Eating
4562,-0.48775,-0.02214,-0.68566,148.99199,160.57491,-79.32259,Eating
4672,0.9246,-0.22258,-0.74182,-9.88253,-58.11407,-30.61654,Walking
4672,1.01225,-0.21819,-0.75817,2.87382,-59.39581,-26.22201,Walking
4672,1.10771,-0.17888,-0.75573,25.09062,-47.00567,-21.3392,Walking
4672,1.11406,-0.15837,-0.76574,31.01103,-38.27765,-21.58334,Walking
4673,1.0977,-0.14861,-0.76428,32.17069,-28.26788,-20.72885,Walking
4673,1.06376,-0.14714,-0.7467,29.72929,-17.76983,-19.93539,Walking
4673,0.93705,-0.12835,-0.7323,19.96366,-1.96173,-20.05746,Walking
4673,0.76274,-0.08367,-0.68273,8.36698,10.42841,-21.40023,Walking
4674,0.66142,0.03328,-0.61218,-7.80733,10.55048,-6.38558,Walking
4674,0.72343,-0.0551,-0.2445,6.29179,18.66816,11.74186,Walking
4674,0.54399,-0.04631,-0.25549,38.39628,20.86542,7.04215,Walking
4674,0.48393,0.04597,-0.44616,37.11454,10.12323,-2.05209,Walking
4675,0.5645,0.11067,-0.60778,16.60673,-10.75079,-6.81283,Walking
4675,0.7061,0.13044,-0.7445,-8.72286,-25.76544,-7.24008,Walking
4675,0.75761,0.12751,-0.7716,-20.2585,-31.50274,-6.32455,Walking
4675,0.88847,0.07747,-0.73571,-35.88351,-35.28692,-3.639,Walking
4675,0.93657,0.10408,-0.66174,-38.81319,-26.742,-1.50277,Walking
4676,0.85429,0.08796,-0.57775,-39.97286,-15.4505,0.20621,Walking
4676,0.73857,-0.03704,-0.47863,-49.0671,-12.3377,7.53043,Walking
4676,0.67363,-0.12761,-0.42321,-49.31124,-13.86358,10.39908,Walking
4676,0.61894,-0.17742,-0.37219,-46.25948,-17.03741,8.6901,Walking
4676,0.59013,-0.23943,-0.27331,-39.54562,-20.82159,6.85905,Walking
4677,0.57451,-0.28337,-0.23254,-28.74239,-19.47882,6.79801,Walking
4677,0.48124,-0.31707,-0.33996,-17.63399,-25.46026,6.06559,Walking
4677,0.41459,-0.32366,-0.43981,-11.95772,-39.86456,6.30973,Walking
4677,0.41899,-0.34026,-0.50354,-3.04659,-63.85137,4.84489,Walking
4677,0.50151,-0.31853,-0.56457,6.41386,-83.32159,4.60074,Walking
